report_date,region,class,commodity,variety,organic,unit,environment,price_min,price_max,current_ad_count,current_wtd_avg_price,priorwk_ad_count,priorwk_wtd_avg_price,prioryr_ad_count,prioryr_wtd_avg_price
12/24/2021,Midwest,Fruit,Apples,GRANNY SMITH,No,per lb,N/A,1.47,1.69,107,1.59,638,1.6,0,0
12/24/2021,Midwest,Fruit,Apples,BRAEBURN,No,per lb,N/A,0.99,1.49,68,1.26,21,1.49,0,0
12/24/2021,Midwest,Fruit,Blackberries,N/A,No,5.6-6 oz package,N/A,0.88,3.5,1033,2.34,1275,2.32,0,0
12/24/2021,Midwest,Fruit,Apples,GRANNY SMITH,Yes,2 lb bag,N/A,3.99,4.99,139,4.14,21,4.99,0,0
12/24/2021,Midwest,Fruit,Satsumas,N/A,Yes,per lb,N/A,3.49,3.49,10,3.49,0,0,0,0
12/24/2021,Midwest,Fruit,Pineapples,N/A,Yes,each,N/A,3.99,3.99,10,3.99,0,0,0,0
12/24/2021,Midwest,Fruit,Pineapples,N/A,No,each,N/A,0.87,3.99,2174,1.64,2075,1.53,0,0
12/24/2021,Midwest,Fruit,Mangoes,N/A,No,each,N/A,1,1.99,133,1.1,601,1.21,0,0
12/24/2021,Midwest,Fruit,Apples,FUJI,No,3 lb bag,N/A,3.99,3.99,116,3.99,148,4.08,0,0
12/24/2021,Midwest,Fruit,Strawberries,N/A,No,1 lb package,N/A,1.88,3,482,2.75,229,2.59,0,0
12/24/2021,Midwest,Fruit,Apples,GRANNY SMITH,No,5 lb bag,N/A,4.99,4.99,247,4.99,14,4.99,0,0
12/24/2021,Midwest,Fruit,Oranges,NAVEL,No,8 lb bag,N/A,5.99,6.99,69,6.15,69,6.15,0,0
12/24/2021,Midwest,Fruit,Oranges,NAVEL,No,per lb,N/A,0.78,1.88,549,1.31,508,1.21,0,0
12/24/2021,Midwest,Fruit,Oranges,NAVEL,Yes,per lb,N/A,1.49,2.99,72,1.72,61,1.76,0,0
12/24/2021,Midwest,Fruit,Satsumas,N/A,No,per lb,N/A,1.99,1.99,12,1.99,0,0,0,0
12/24/2021,Midwest,Fruit,Satsumas,N/A,No,3 lb bag,N/A,4.99,4.99,9,4.99,0,0,0,0
12/24/2021,Midwest,Fruit,Honeydews,N/A,No,per lb,N/A,0.88,0.88,122,0.88,122,0.88,0,0
12/24/2021,Midwest,Fruit,Raspberries,RED,No,6 oz package,N/A,1.25,3.5,1094,2.55,1814,2.52,0,0
12/24/2021,Midwest,Fruit,Raspberries,RED,Yes,6 oz package,N/A,3,3.99,203,3.94,21,3.24,0,0
12/24/2021,Midwest,Fruit,Honeydews,N/A,No,each,N/A,3.99,3.99,13,3.99,13,3.99,0,0
12/24/2021,Midwest,Fruit,Grapefruit,RED,No,5 lb bag,N/A,4.99,4.99,152,4.99,175,5.02,0,0
12/24/2021,Midwest,Fruit,Grapefruit,RED,No,per lb,N/A,0.88,0.99,37,0.9,7,0.99,0,0
12/24/2021,Midwest,Fruit,Apple Pears,N/A,No,each,N/A,1.25,1.25,1,1.25,1,1.25,0,0
12/17/2021,Midwest,Fruit,Apples,GRANNY SMITH,Yes,2 lb bag,N/A,4.99,4.99,21,4.99,256,4.19,98,3.21
12/17/2021,Midwest,Fruit,Grapes,BLACK SEEDLESS,No,per lb,N/A,0.97,1.69,196,1.01,933,1.88,213,2.45
12/17/2021,Midwest,Fruit,Apples,FUJI,No,per lb,N/A,0.99,1.69,635,1.47,590,1.46,558,1.51
12/17/2021,Midwest,Fruit,"Apples, Processed",JUICE,No,64 oz (1/2 gallon),N/A,1.99,2.5,728,2.38,443,2.15,964,1.85
12/17/2021,Midwest,Fruit,Apples,JONAGOLD,No,per lb,N/A,1.49,1.49,6,1.49,10,0.89,12,0.99
12/17/2021,Midwest,Fruit,Apples,JONAGOLD,No,3 lb bag,N/A,3.49,3.49,10,3.49,35,3.49,0,0
12/17/2021,Midwest,Fruit,Apples,FUJI,Yes,per lb,N/A,1.99,1.99,8,1.99,24,1.59,6,0.99
12/17/2021,Midwest,Fruit,Apples,FUJI,No,5 lb bag,N/A,4.99,4.99,14,4.99,163,5.92,30,3.86
12/17/2021,Midwest,Fruit,Grapes,WHITE SEEDLESS TYPE,No,per lb,N/A,1.69,2.99,445,2.64,933,1.97,823,2.25
12/17/2021,Midwest,Fruit,Apples,MCINTOSH,No,3 lb bag,N/A,2.5,3.99,147,3.74,54,3.31,136,2.87
12/17/2021,Midwest,Fruit,Apples,FUJI,No,3 lb bag,N/A,2.88,4.99,148,4.08,235,4.66,48,3.03
12/17/2021,Midwest,Fruit,"Apples, Processed",JUICE,No,96 oz (3/4 gallon),N/A,3.49,3.49,30,3.49,0,0,0,0
12/17/2021,Midwest,Fruit,Honeydews,N/A,No,per lb,N/A,0.88,0.88,122,0.88,0,0,0,0
12/17/2021,Midwest,Fruit,Honeydews,N/A,No,each,N/A,3.99,3.99,13,3.99,116,3.99,17,3.14
12/17/2021,Midwest,Fruit,Apples,GRANNY SMITH,Yes,per lb,N/A,1.29,2.99,83,2.03,35,1.5,0,0
12/17/2021,Midwest,Fruit,Persimmons,N/A,No,per lb,N/A,1.49,1.49,12,1.49,0,0,0,0
12/17/2021,Midwest,Fruit,Apples,GRANNY SMITH,No,5 lb bag,N/A,4.99,4.99,14,4.99,163,5.92,14,3.99
12/17/2021,Midwest,Fruit,Watermelons,RED FLESH SEEDLESS MINIATURE,No,each,N/A,3.99,3.99,116,3.99,0,0,0,0
12/17/2021,Midwest,Fruit,Oranges,NAVEL,No,4 lb bag,N/A,2.99,5.99,694,4.35,1136,3.31,385,3.59
12/17/2021,Midwest,Fruit,Strawberries,N/A,No,1 lb package,N/A,2.5,3.49,229,2.59,0,0,245,2.55
12/17/2021,Midwest,Fruit,Lemons,N/A,No,each,N/A,0.28,0.69,252,0.64,168,0.69,383,0.62
12/17/2021,Midwest,Fruit,Pears,D'ANJOU,No,per lb,N/A,0.97,1.99,612,1.66,999,1.54,351,1.59
12/17/2021,Midwest,Fruit,Limes,N/A,No,each,N/A,0.1,0.75,253,0.6,152,0.48,441,0.47
12/17/2021,Midwest,Fruit,Oranges,NAVEL,Yes,per lb,N/A,1.49,2.99,61,1.76,0,0,0,0
12/17/2021,Midwest,Fruit,Persimmons,N/A,No,each,N/A,0.67,1,429,0.82,221,0.99,214,1.02
12/17/2021,Midwest,Fruit,Oranges,NAVEL,No,8 lb bag,N/A,5.99,6.99,69,6.15,0,0,80,6.08
12/17/2021,Midwest,Fruit,Oranges,NAVEL,No,each,N/A,0.99,1.67,226,1.15,539,1,425,1.03
12/17/2021,Midwest,Fruit,Apples,PINK LADY/CRIPPS PINK,No,per lb,N/A,1.29,1.69,350,1.4,198,1.78,138,1.49
12/17/2021,Midwest,Fruit,Mangoes,N/A,No,each,N/A,1,1.99,601,1.21,1288,0.8,62,0.86
12/17/2021,Midwest,Fruit,Avocados,HASS,Yes,each,N/A,0.99,1.99,57,1.71,72,1.21,11,0.99
12/17/2021,Midwest,Fruit,Apples,Gala/Royal Gala,Yes,2 lb bag,N/A,3.99,3.99,29,3.99,291,4.17,87,3.11
12/17/2021,Midwest,Fruit,Lemons,N/A,No,2 lb bag,N/A,2.99,3.99,366,3.97,0,0,452,3.24
12/17/2021,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.5,2,762,1.24,2281,1.06,1597,1
12/17/2021,Midwest,Fruit,Oranges,NAVEL,No,per lb,N/A,0.78,1.69,508,1.21,395,1.54,470,1.27
12/17/2021,Midwest,Fruit,Apples,Gala/Royal Gala,No,per lb,N/A,0.79,1.69,713,1.48,418,1.23,615,1.41
12/17/2021,Midwest,Fruit,Oranges,NAVEL,Yes,3 lb bag,N/A,3.99,3.99,69,3.99,0,0,0,0
12/17/2021,Midwest,Fruit,Papaya,MARADOL/TAINUNG TYPES,No,per lb,N/A,0.79,0.79,186,0.79,222,0.79,7,0.79
12/17/2021,Midwest,Fruit,Oranges,NAVEL,No,3 lb bag,N/A,1.99,3.99,246,2.76,300,3.31,176,3.37
12/17/2021,Midwest,Fruit,Apples,Gala/Royal Gala,No,5 lb bag,N/A,3.99,4.99,22,4.63,171,5.83,24,4.41
12/17/2021,Midwest,Fruit,Lemons,N/A,No,per lb,N/A,1.29,1.29,7,1.29,7,0.99,7,0.99
12/17/2021,Midwest,Fruit,Lemons,N/A,Yes,2 lb bag,N/A,2.99,2.99,6,2.99,19,2.99,10,3.99
12/17/2021,Midwest,Fruit,Limes,N/A,No,per lb,N/A,0.78,0.78,8,0.78,8,0.78,0,0
12/17/2021,Midwest,Fruit,Apples,Gala/Royal Gala,No,3 lb bag,N/A,2,4.99,206,3.49,508,4.08,65,2.55
12/17/2021,Midwest,Fruit,Apples,Gala/Royal Gala,Yes,per lb,N/A,1.99,1.99,8,1.99,24,1.59,0,0
12/17/2021,Midwest,Fruit,Pears,BARTLETT,No,per lb,N/A,1.19,1.88,401,1.52,978,1.49,680,1.59
12/17/2021,Midwest,Fruit,Apples,BRAEBURN,No,per lb,N/A,1.49,1.49,21,1.49,51,1.38,110,1.22
12/17/2021,Midwest,Fruit,"Apples, Processed",JUICE MARKED CIDER,No,64 oz (1/2 gallon),N/A,3.99,3.99,118,3.99,51,2.9,230,2.09
12/17/2021,Midwest,Fruit,"Apples, Processed",JUICE MARKED CIDER,No,128 oz (1 gallon),N/A,5.99,6.99,32,6.52,13,6.99,30,4.42
12/17/2021,Midwest,Fruit,Cherries,RED VARIETIES,No,per lb,N/A,4.99,7.99,412,6.39,13,6.99,186,4.99
12/17/2021,Midwest,Fruit,Raspberries,RED,Yes,6 oz package,N/A,3,3.5,21,3.24,512,3.07,283,3
12/17/2021,Midwest,Fruit,Raspberries,RED,No,6 oz package,N/A,1.25,3.5,1814,2.52,1346,2.47,1581,2.34
12/17/2021,Midwest,Fruit,Pomegranates,N/A,No,each,N/A,1,2.5,258,1.59,776,2.05,409,2.34
12/17/2021,Midwest,Fruit,Pineapples,N/A,No,each,N/A,0.87,3.5,2075,1.53,435,3.01,2919,1.52
12/17/2021,Midwest,Fruit,Pineapples,N/A,No,per lb,N/A,1.99,1.99,9,1.99,0,0,0,0
12/17/2021,Midwest,Fruit,Apples,GRANNY SMITH,No,per lb,N/A,0.99,1.99,638,1.6,453,1.47,322,1.48
12/17/2021,Midwest,Fruit,Apples,GRANNY SMITH,No,3 lb bag,N/A,3.49,3.49,10,3.49,213,4.89,30,2.99
12/17/2021,Midwest,Fruit,Cranberries,N/A,No,12 oz bag,N/A,1.78,3,532,2.58,122,2.24,635,2.29
12/17/2021,Midwest,Fruit,Clementines,N/A,Yes,2 lb bag,N/A,3.99,6,467,4.36,0,0,11,5.08
12/17/2021,Midwest,Fruit,Clementines,N/A,No,2 lb bag,N/A,1.99,2.99,42,2.7,175,2.29,228,3.46
12/17/2021,Midwest,Fruit,Clementines,N/A,No,3 lb bag,N/A,2.49,6.99,858,4.16,455,3.95,756,3.56
12/17/2021,Midwest,Fruit,Clementines,N/A,No,5 lb package,N/A,4.77,7.99,237,5.12,116,6.99,345,5.21
12/17/2021,Midwest,Fruit,Apples,RED DELICIOUS,No,5 lb bag,N/A,3.99,3.99,11,3.99,11,4.99,6,4.99
12/17/2021,Midwest,Fruit,Apples,RED DELICIOUS,No,3 lb bag,N/A,2.88,3.99,161,3.72,346,4.35,160,2.96
12/17/2021,Midwest,Fruit,Pears,BOSC,No,per lb,N/A,0.97,1.69,369,1.48,793,1.52,593,1.59
12/17/2021,Midwest,Fruit,Blueberries,N/A,No,6 oz package,N/A,1.88,3.5,44,2.55,127,2.44,282,2.36
12/17/2021,Midwest,Fruit,Blueberries,N/A,Yes,6 oz package,N/A,1.5,2.99,498,2.79,308,3.11,281,3
12/17/2021,Midwest,Fruit,Blueberries,N/A,No,18 oz package,N/A,2.99,3.99,210,3.28,0,0,0,0
12/17/2021,Midwest,Fruit,Blueberries,N/A,Yes,1 pint package,N/A,3.99,3.99,50,3.99,50,3.99,11,4.99
12/17/2021,Midwest,Fruit,Blueberries,N/A,No,1 pint package,N/A,1.5,3.5,2211,2.54,1455,3.02,2564,2.59
12/17/2021,Midwest,Fruit,Apples,HONEYCRISP,Yes,per lb,N/A,2.49,2.49,36,2.49,265,2.72,125,2.96
12/17/2021,Midwest,Fruit,Apples,HONEYCRISP,Yes,3 lb bag,N/A,3.99,3.99,16,3.99,0,0,0,0
12/17/2021,Midwest,Fruit,Apples,HONEYCRISP,Yes,2 lb bag,N/A,5.99,5.99,35,5.99,163,4.99,20,4.79
12/17/2021,Midwest,Fruit,Apples,HONEYCRISP,No,3 lb bag,N/A,5.99,5.99,116,5.99,211,5.81,125,3.92
12/17/2021,Midwest,Fruit,Apples,HONEYCRISP,No,per lb,N/A,1.28,2.99,1185,2.28,988,1.75,753,2.09
12/17/2021,Midwest,Fruit,Blackberries,N/A,No,5.6-6 oz package,N/A,0.88,3.5,1275,2.32,964,2.26,1031,2.54
12/17/2021,Midwest,Fruit,Tangerines/Mandarins,N/A,No,5 lb package,N/A,4.99,6.99,598,6.19,0,0,364,4.32
12/17/2021,Midwest,Fruit,Grapefruit,RED,No,per lb,N/A,0.99,0.99,7,0.99,179,1.18,67,0.99
12/17/2021,Midwest,Fruit,Grapefruit,RED,No,5 lb bag,N/A,4.99,5.99,175,5.02,32,6.52,102,5.31
12/17/2021,Midwest,Fruit,Grapefruit,RED,No,each,N/A,0.99,1.67,50,1.47,354,1.37,36,0.83
12/17/2021,Midwest,Fruit,Kiwifruit,HAYWARD,No,each,N/A,0.34,0.5,30,0.42,26,0.76,21,0.67
12/17/2021,Midwest,Fruit,Apples,GOLDEN DELICIOUS,No,per lb,N/A,0.97,1.69,63,1.31,28,1.11,124,1.11
12/17/2021,Midwest,Fruit,Apples,GOLDEN DELICIOUS,No,3 lb bag,N/A,2.5,3.49,66,2.85,135,3.55,10,2.7
12/17/2021,Midwest,Fruit,Apples,GOLDEN DELICIOUS,No,5 lb bag,N/A,3.99,3.99,19,3.99,19,4.57,0,0
12/17/2021,Midwest,Fruit,Cantaloupes,N/A,No,each,N/A,0.98,3.99,421,3.32,450,3.2,283,2.38
12/17/2021,Midwest,Fruit,Cantaloupes,N/A,No,per lb,N/A,0.88,2.99,131,1.02,0,0,0,0
12/17/2021,Midwest,Fruit,Bananas,N/A,Yes,per lb,N/A,0.69,0.89,137,0.88,35,0.69,154,0.71
12/17/2021,Midwest,Fruit,Grapes,RED SEEDLESS,No,per lb,N/A,1.29,2.99,539,2.34,2037,2.09,1685,1.59
12/17/2021,Midwest,Fruit,Apples,RED DELICIOUS,No,per lb,N/A,0.97,1.69,75,1.4,344,1.74,325,1.51
12/17/2021,Midwest,Fruit,Apple Pears,N/A,No,each,N/A,1.25,1.25,1,1.25,0,0,0,0
12/17/2021,Midwest,Fruit,Tangerines/Mandarins,N/A,No,each,N/A,0.79,0.79,80,0.79,0,0,0,0
12/17/2021,Midwest,Fruit,Tangerines/Mandarins,N/A,No,3 lb bag,N/A,2.99,5.99,1003,3.63,357,4.67,1881,2.88
12/17/2021,Midwest,Fruit,Tangerines/Mandarins,N/A,Yes,3 lb bag,N/A,3.99,3.99,107,3.99,0,0,0,0
12/17/2021,Midwest,Fruit,Tangerines/Mandarins,N/A,No,per lb,N/A,1.99,1.99,6,1.99,6,1.69,0,0
12/10/2021,Midwest,Fruit,Apples,GOLDEN DELICIOUS,No,3 lb bag,N/A,2.99,3.99,135,3.55,33,3.07,122,2.84
12/10/2021,Midwest,Fruit,Papaya,MARADOL/TAINUNG TYPES,No,per lb,N/A,0.69,0.99,222,0.79,15,0.99,15,0.79
12/10/2021,Midwest,Fruit,Pears,D'ANJOU,No,per lb,N/A,0.99,1.99,999,1.54,405,1.93,770,1.44
12/10/2021,Midwest,Fruit,Pineapples,N/A,No,each,N/A,1.99,3.99,435,3.01,293,2.87,516,2.44
12/10/2021,Midwest,Fruit,Tangerines/Mandarins,N/A,No,3 lb bag,N/A,3.98,5.99,357,4.67,1229,3.85,451,3.76
12/10/2021,Midwest,Fruit,Tangerines/Mandarins,N/A,No,per lb,N/A,1.69,1.69,6,1.69,0,0,6,1.79
12/10/2021,Midwest,Fruit,Blackberries,N/A,No,5.6-6 oz package,N/A,0.99,3.5,964,2.26,1405,2.29,1335,2.23
12/10/2021,Midwest,Fruit,Blackberries,N/A,Yes,5.6-6 oz package,N/A,1.5,3.99,310,3.13,16,2.5,69,1.5
12/10/2021,Midwest,Fruit,Persimmons,N/A,No,each,N/A,0.99,1,221,0.99,0,0,35,1
12/10/2021,Midwest,Fruit,Raspberries,RED,Yes,6 oz package,N/A,1.5,3.99,512,3.07,52,2.85,274,2.66
12/10/2021,Midwest,Fruit,Oranges,NAVEL,No,3 lb bag,N/A,2.28,3.99,300,3.31,168,2.1,219,3.42
12/10/2021,Midwest,Fruit,Oranges,NAVEL,No,each,N/A,0.5,1.25,539,1,322,1.01,123,0.98
12/10/2021,Midwest,Fruit,Grapes,BLACK SEEDLESS,No,per lb,N/A,0.97,3.49,933,1.88,714,2.05,967,1.13
12/10/2021,Midwest,Fruit,Lemons,N/A,No,per lb,N/A,0.99,0.99,7,0.99,0,0,0,0
12/10/2021,Midwest,Fruit,Lemons,N/A,Yes,2 lb bag,N/A,2.99,2.99,19,2.99,228,4.93,35,3.99
12/10/2021,Midwest,Fruit,Lemons,N/A,No,each,N/A,0.67,0.69,168,0.69,166,0.56,176,0.54
12/10/2021,Midwest,Fruit,Apples,FUJI,No,3 lb bag,N/A,2.69,4.99,235,4.66,93,3.72,268,2.95
12/10/2021,Midwest,Fruit,Apples,FUJI,Yes,2 lb bag,N/A,3.5,4.99,277,4.17,269,3.99,224,3.81
12/10/2021,Midwest,Fruit,Oranges,VALENCIA,No,per lb,N/A,0.99,0.99,6,0.99,0,0,0,0
12/10/2021,Midwest,Fruit,Apples,PINK LADY/CRIPPS PINK,No,per lb,N/A,1.18,1.89,198,1.78,323,1.58,25,1.38
12/10/2021,Midwest,Fruit,Apples,PINK LADY/CRIPPS PINK,No,5 lb bag,N/A,1.79,1.79,11,1.79,0,0,0,0
12/10/2021,Midwest,Fruit,Apples,PINK LADY/CRIPPS PINK,No,3 lb bag,N/A,3.99,4.49,426,4.47,53,4.18,0,0
12/10/2021,Midwest,Fruit,Apples,PINK LADY/CRIPPS PINK,Yes,2 lb bag,N/A,3.77,3.99,41,3.83,21,4.99,161,3.99
12/10/2021,Midwest,Fruit,Apples,Gala/Royal Gala,Yes,2 lb bag,N/A,3.5,4.99,291,4.17,259,3.99,268,3.78
12/10/2021,Midwest,Fruit,Apples,Gala/Royal Gala,No,3 lb bag,N/A,1.99,4.99,508,4.08,845,2.76,221,2.72
12/10/2021,Midwest,Fruit,Apples,Gala/Royal Gala,Yes,3 lb bag,N/A,2.5,2.5,16,2.5,0,0,0,0
12/10/2021,Midwest,Fruit,Apples,Gala/Royal Gala,No,5 lb bag,N/A,3.99,5.99,171,5.83,196,4.99,772,4
12/10/2021,Midwest,Fruit,Apples,Gala/Royal Gala,No,per lb,N/A,0.89,1.99,418,1.23,889,1.32,931,1.22
12/10/2021,Midwest,Fruit,Apples,GOLDEN DELICIOUS,No,5 lb bag,N/A,3.99,4.99,19,4.57,0,0,19,3.99
12/10/2021,Midwest,Fruit,Oranges,NAVEL,No,per lb,N/A,0.89,1.99,395,1.54,268,1.48,167,1.13
12/10/2021,Midwest,Fruit,Oranges,NAVEL,Yes,4 lb bag,N/A,4.99,4.99,36,4.99,0,0,0,0
12/10/2021,Midwest,Fruit,Oranges,NAVEL,No,4 lb bag,N/A,2.99,4.99,1136,3.31,267,4.85,1787,3.4
12/10/2021,Midwest,Fruit,Apples,GOLDEN DELICIOUS,No,per lb,N/A,0.89,1.49,28,1.11,141,0.86,62,1.52
12/10/2021,Midwest,Fruit,Blueberries,N/A,No,6 oz package,N/A,0.99,3.34,127,2.44,93,2.51,211,2.21
12/10/2021,Midwest,Fruit,Blueberries,N/A,Yes,6 oz package,N/A,1.25,3.99,308,3.11,182,2.68,284,2.67
12/10/2021,Midwest,Fruit,Blueberries,N/A,Yes,18 oz package,N/A,5.99,5.99,36,5.99,0,0,0,0
12/10/2021,Midwest,Fruit,Blueberries,N/A,No,1 pint package,N/A,2,3.99,1455,3.02,1649,2.25,1141,2.41
12/10/2021,Midwest,Fruit,Blueberries,N/A,Yes,1 pint package,N/A,3.99,3.99,50,3.99,0,0,13,1.99
12/10/2021,Midwest,Fruit,Apples,FUJI,No,5 lb bag,N/A,4.99,5.99,163,5.92,196,4.99,898,4
12/10/2021,Midwest,Fruit,Apples,FUJI,No,per lb,N/A,0.79,1.99,590,1.46,839,1.33,749,1.14
12/10/2021,Midwest,Fruit,Apples,FUJI,Yes,per lb,N/A,1.59,1.59,24,1.59,16,1.62,240,1.65
12/10/2021,Midwest,Fruit,Pears,BARTLETT,No,per lb,N/A,0.99,1.99,978,1.49,589,1.68,833,1.29
12/10/2021,Midwest,Fruit,Cantaloupes,N/A,No,each,N/A,1.99,3.99,450,3.2,237,3.43,100,2.73
12/10/2021,Midwest,Fruit,"Apples, Processed",JUICE,No,64 oz (1/2 gallon),N/A,0.99,3.99,443,2.15,385,2.2,407,1.79
12/10/2021,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.33,2.29,2281,1.06,1881,0.88,2366,0.87
12/10/2021,Midwest,Fruit,Avocados,HASS,Yes,each,N/A,0.99,1.25,72,1.21,655,1.69,158,1.43
12/10/2021,Midwest,Fruit,Apples,GRANNY SMITH,Yes,2 lb bag,N/A,3.5,4.99,256,4.19,259,3.99,214,3.82
12/10/2021,Midwest,Fruit,Apples,BRAEBURN,No,per lb,N/A,1.19,1.49,51,1.38,139,1.48,68,1.32
12/10/2021,Midwest,Fruit,Kiwifruit,HAYWARD,Yes,1 lb bag,N/A,3,3,10,3,0,0,0,0
12/10/2021,Midwest,Fruit,Kiwifruit,HAYWARD,No,each,N/A,0.69,0.79,26,0.76,0,0,12,0.28
12/10/2021,Midwest,Fruit,Apples,BRAEBURN,No,3 lb bag,N/A,3.99,3.99,10,3.99,0,0,30,2.99
12/10/2021,Midwest,Fruit,Apples,HONEYCRISP,Yes,2 lb bag,N/A,4.99,4.99,163,4.99,196,4.3,188,4.8
12/10/2021,Midwest,Fruit,Apples,HONEYCRISP,No,3 lb bag,N/A,3.5,5.99,211,5.81,211,5.34,184,4.91
12/10/2021,Midwest,Fruit,Apples,HONEYCRISP,No,per lb,N/A,1.49,2.48,988,1.75,852,2.22,1738,1.83
12/10/2021,Midwest,Fruit,Apples,HONEYCRISP,Yes,per lb,N/A,2.49,3.99,265,2.72,519,3.34,515,2.37
12/10/2021,Midwest,Fruit,Apples,JONAGOLD,No,per lb,N/A,0.89,0.89,10,0.89,173,1.2,21,0.9
12/10/2021,Midwest,Fruit,Apples,JONAGOLD,No,3 lb bag,N/A,3.49,3.49,35,3.49,10,3.98,17,2.99
12/10/2021,Midwest,Fruit,Grapes,RED SEEDLESS,No,per lb,N/A,0.99,3.49,2037,2.09,1375,2.23,2149,1.39
12/10/2021,Midwest,Fruit,Grapes,WHITE SEEDLESS TYPE,No,per lb,N/A,0.97,3.49,933,1.97,1081,1.96,593,1.62
12/10/2021,Midwest,Fruit,Satsumas,N/A,No,per lb,N/A,1.99,1.99,12,1.99,0,0,0,0
12/10/2021,Midwest,Fruit,Apples,RED DELICIOUS,No,3 lb bag,N/A,2.99,4.99,346,4.35,79,3.34,387,2.91
12/10/2021,Midwest,Fruit,Apples,RED DELICIOUS,No,5 lb bag,N/A,4.99,4.99,11,4.99,0,0,16,4.66
12/10/2021,Midwest,Fruit,Apples,RED DELICIOUS,No,per lb,N/A,0.89,1.99,344,1.74,318,1.58,171,1.47
12/10/2021,Midwest,Fruit,Clementines,N/A,No,5 lb package,N/A,6.99,6.99,116,6.99,308,6.9,376,5.61
12/10/2021,Midwest,Fruit,Honeydews,N/A,No,each,N/A,3.99,3.99,116,3.99,0,0,38,2.71
12/10/2021,Midwest,Fruit,Apples,GRANNY SMITH,Yes,per lb,N/A,1.29,1.59,35,1.5,11,1.29,161,1.49
12/10/2021,Midwest,Fruit,Clementines,N/A,No,3 lb bag,N/A,2.68,5.99,455,3.95,542,4.44,206,4.38
12/10/2021,Midwest,Fruit,Clementines,N/A,No,2 lb bag,N/A,1.99,3.99,175,2.29,142,3.91,148,3.66
12/10/2021,Midwest,Fruit,Cherries,RED VARIETIES,No,per lb,N/A,6.99,6.99,13,6.99,0,0,13,7.99
12/10/2021,Midwest,Fruit,Apples,GRANNY SMITH,No,per lb,N/A,0.98,1.99,453,1.47,485,1.47,816,1.17
12/10/2021,Midwest,Fruit,Pomegranates,N/A,No,each,N/A,1,2.99,776,2.05,96,2.35,772,2.51
12/10/2021,Midwest,Fruit,Pineapples,N/A,Yes,each,N/A,3.99,3.99,10,3.99,35,3.99,0,0
12/10/2021,Midwest,Fruit,"Apples, Processed",JUICE MARKED CIDER,No,64 oz (1/2 gallon),N/A,1.99,3.5,51,2.9,73,2.7,149,2.65
12/10/2021,Midwest,Fruit,"Apples, Processed",JUICE MARKED CIDER,No,128 oz (1 gallon),N/A,6.99,6.99,13,6.99,0,0,67,4.21
12/10/2021,Midwest,Fruit,Cranberries,N/A,Yes,8 oz package,N/A,2.99,2.99,13,2.99,0,0,0,0
12/10/2021,Midwest,Fruit,Grapefruit,RED,No,each,N/A,1.25,1.5,354,1.37,10,1.67,0,0
12/10/2021,Midwest,Fruit,Grapefruit,RED,No,5 lb bag,N/A,5.99,6.99,32,6.52,39,6.09,401,4.75
12/10/2021,Midwest,Fruit,Grapefruit,RED,No,per lb,N/A,0.79,1.29,179,1.18,41,1.24,224,0.95
12/10/2021,Midwest,Fruit,Apples,GRANNY SMITH,No,5 lb bag,N/A,4.99,5.99,163,5.92,196,4.99,892,3.73
12/10/2021,Midwest,Fruit,Apples,GRANNY SMITH,No,3 lb bag,N/A,3.99,4.99,213,4.89,80,3.99,139,3.61
12/10/2021,Midwest,Fruit,Bananas,N/A,No,per lb,N/A,0.48,0.49,9,0.48,69,0.41,23,0.71
12/10/2021,Midwest,Fruit,Bananas,N/A,Yes,per lb,N/A,0.69,0.69,35,0.69,49,0.74,49,0.81
12/10/2021,Midwest,Fruit,Cranberries,N/A,No,12 oz bag,N/A,1.5,2.5,122,2.24,34,2.29,316,2.08
12/10/2021,Midwest,Fruit,Apples,MCINTOSH,No,per lb,N/A,0.79,0.89,32,0.82,45,1.02,0,0
12/10/2021,Midwest,Fruit,Apples,MCINTOSH,No,3 lb bag,N/A,2.99,3.49,54,3.31,231,3.69,277,2.47
12/10/2021,Midwest,Fruit,Mangoes,N/A,No,each,N/A,0.5,5,1288,0.8,467,1.03,2358,0.83
12/10/2021,Midwest,Fruit,Pears,BOSC,No,per lb,N/A,1.29,1.99,793,1.52,291,1.85,724,1.27
12/10/2021,Midwest,Fruit,Limes,N/A,No,each,N/A,0.1,0.67,152,0.48,30,0.66,301,0.29
12/10/2021,Midwest,Fruit,Limes,N/A,No,per lb,N/A,0.78,0.78,8,0.78,8,0.78,0,0
12/10/2021,Midwest,Fruit,Raspberries,RED,No,6 oz package,N/A,0.99,3.5,1346,2.47,696,2.41,1519,2.17
12/10/2021,Midwest,Fruit,Apples,Gala/Royal Gala,Yes,per lb,N/A,1.59,1.59,24,1.59,8,1.99,180,1.54
12/3/2021,Midwest,Fruit,"Apples, Processed",JUICE,No,64 oz (1/2 gallon),N/A,0.98,3,385,2.2,317,1.42,495,1.81
12/3/2021,Midwest,Fruit,Tangerines/Mandarins,N/A,No,3 lb bag,N/A,2.79,5.99,1229,3.85,762,4.02,1072,3.28
12/3/2021,Midwest,Fruit,Tangerines/Mandarins,N/A,No,each,N/A,0.79,5.99,104,1.99,0,0,19,0.88
