report_date,region,class,commodity,variety,organic,unit,environment,price_min,price_max,current_ad_count,current_wtd_avg_price,priorwk_ad_count,priorwk_wtd_avg_price,prioryr_ad_count,prioryr_wtd_avg_price
5/20/2022,Northeast,Fruit,Pears,BARTLETT,Yes,per lb,N/A,1.99,1.99,85,1.99,65,1.94,5,1.99
5/20/2022,Northeast,Fruit,Apples,FUJI,No,per lb,N/A,1.99,1.99,8,1.99,23,1.93,162,1.62
5/20/2022,Northeast,Fruit,Oranges,NAVEL,Yes,each,N/A,2,2,28,2,0,0,106,1.59
5/20/2022,Northeast,Fruit,Oranges,NAVEL,No,4 lb bag,N/A,5.49,5.49,63,5.49,597,5.02,262,4.24
5/20/2022,Northeast,Fruit,Cantaloupes,N/A,Yes,each,N/A,5.49,5.49,5,5.49,0,0,110,3.99
5/20/2022,Northeast,Fruit,Papaya,MARADOL/TAINUNG TYPES,No,per lb,N/A,0.99,1.49,381,1.03,113,1.35,73,1.03
5/20/2022,Northeast,Fruit,Pears,BOSC,Yes,per lb,N/A,1.99,2.49,283,2.45,262,2.48,110,1.99
5/20/2022,Northeast,Fruit,Pears,BOSC,No,per lb,N/A,1.99,1.99,262,1.99,265,1.98,35,1.35
5/13/2022,Northeast,Fruit,Nectarines,VARIOUS WHITE FLESH VARIETIES,No,per lb,N/A,2.99,2.99,255,2.99,0,0,10,2.99
5/13/2022,Northeast,Fruit,Apples,FUJI,Yes,per lb,N/A,1.99,2.49,153,2.35,110,2.49,70,1.99
5/13/2022,Northeast,Fruit,Apples,FUJI,No,per lb,N/A,1.79,1.99,23,1.93,666,1.61,364,1.17
5/13/2022,Northeast,Fruit,Apples,FUJI,Yes,3 lb bag,N/A,7.99,7.99,25,7.99,0,0,0,0
5/13/2022,Northeast,Fruit,Apples,FUJI,Yes,2 lb bag,N/A,5.99,5.99,255,5.99,255,5.99,74,2.99
5/13/2022,Northeast,Fruit,Bananas,N/A,No,per lb,N/A,0.59,0.59,212,0.59,80,0.39,248,0.54
5/13/2022,Northeast,Fruit,Bananas,N/A,Yes,per lb,N/A,0.59,0.59,80,0.59,46,0.98,38,0.69
5/13/2022,Northeast,Fruit,Lemons,N/A,No,each,N/A,0.4,0.75,368,0.52,408,0.73,392,0.56
5/13/2022,Northeast,Fruit,Lemons,N/A,Yes,each,N/A,0.8,0.8,80,0.8,28,0.75,35,0.8
5/13/2022,Northeast,Fruit,Pears,D'ANJOU,No,per lb,N/A,1.99,2.99,538,2.49,201,1.77,116,1.67
5/13/2022,Northeast,Fruit,Pears,D'ANJOU,Yes,per lb,N/A,1.99,1.99,56,1.99,0,0,110,1.99
5/13/2022,Northeast,Fruit,Pineapples,N/A,No,each,N/A,1.49,3.99,1439,2.55,1087,2.91,1885,2.23
5/13/2022,Northeast,Fruit,Tangerines/Mandarins,N/A,No,2 lb bag,N/A,2.99,2.99,175,2.99,274,4.41,0,0
5/13/2022,Northeast,Fruit,Tangerines/Mandarins,N/A,No,3 lb bag,N/A,4.79,4.99,82,4.81,0,0,317,3.82
5/13/2022,Northeast,Fruit,Avocados,HASS,No,each,N/A,1.67,1.67,196,1.67,820,1.58,1152,1.17
5/13/2022,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,per lb,N/A,1.99,2.69,102,2.49,82,2.31,91,2.08
5/13/2022,Northeast,Fruit,Apples,Gala/Royal Gala,No,per lb,N/A,1.79,2.99,234,2.28,259,1.79,355,1.87
5/13/2022,Northeast,Fruit,"Apples, Processed",JUICE,No,64 oz (1/2 gallon),N/A,1.67,3.79,630,2.53,720,2.22,1319,2.02
5/13/2022,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,3 lb bag,N/A,3.99,7.99,31,7.22,6,3.99,0,0
5/13/2022,Northeast,Fruit,Raspberries,RED,No,6 oz package,N/A,2.99,3.5,903,3.16,659,3.29,988,3.01
5/13/2022,Northeast,Fruit,Blackberries,N/A,Yes,5.6-6 oz package,N/A,2.99,4.99,231,3.97,464,3.97,150,3.86
5/13/2022,Northeast,Fruit,Blackberries,N/A,No,5.6-6 oz package,N/A,1.67,3.5,731,2.96,729,3.31,1080,2.97
5/13/2022,Northeast,Fruit,Pears,BOSC,Yes,per lb,N/A,1.99,2.49,262,2.48,255,2.49,0,0
5/13/2022,Northeast,Fruit,Pears,BOSC,No,per lb,N/A,1.69,1.99,265,1.98,62,1.79,33,1.45
5/13/2022,Northeast,Fruit,Apples,HONEYCRISP,Yes,2 lb bag,N/A,4.99,4.99,74,4.99,0,0,0,0
5/13/2022,Northeast,Fruit,Apples,HONEYCRISP,No,per lb,N/A,1.99,3.49,398,3.14,21,2.99,9,2.49
5/13/2022,Northeast,Fruit,Strawberries,N/A,Yes,1 lb package,N/A,3.99,7.99,799,5.23,484,4.41,425,4.47
5/13/2022,Northeast,Fruit,Strawberries,N/A,No,1 lb package,N/A,2.5,3.99,1069,2.99,2349,2.84,565,3.33
5/13/2022,Northeast,Fruit,Mangoes,N/A,No,per lb,N/A,0.89,0.89,16,0.89,0,0,0,0
5/13/2022,Northeast,Fruit,Mangoes,N/A,Yes,each,N/A,1.67,2.49,180,2.1,140,1.69,261,1.99
5/13/2022,Northeast,Fruit,Mangoes,N/A,No,each,N/A,0.79,2.5,602,1.15,1126,1.23,1689,1.06
5/13/2022,Northeast,Fruit,Apples,Gala/Royal Gala,No,3 lb bag,N/A,3.99,4.99,198,4.95,190,4.99,0,0
5/13/2022,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,2 lb bag,N/A,5.99,5.99,255,5.99,255,5.99,0,0
5/13/2022,Northeast,Fruit,Apples,Gala/Royal Gala,No,2 lb bag,N/A,2.5,2.5,255,2.5,24,2.99,0,0
5/13/2022,Northeast,Fruit,Nectarines,VARIOUS YELLOW FLESH VARIETIES,No,per lb,N/A,2.99,2.99,255,2.99,0,0,517,3.48
5/13/2022,Northeast,Fruit,Plums,N/A,No,per lb,N/A,1.99,1.99,86,1.99,10,2.49,0,0
5/13/2022,Northeast,Fruit,Raspberries,RED,Yes,6 oz package,N/A,3.5,5,235,4.15,485,4,70,4.99
5/13/2022,Northeast,Fruit,Apples,RED DELICIOUS,No,2 lb bag,N/A,2.5,2.5,255,2.5,24,2.99,0,0
5/13/2022,Northeast,Fruit,Pears,BARTLETT,No,per lb,N/A,1.29,1.99,448,1.87,122,1.88,261,1.4
5/13/2022,Northeast,Fruit,Pears,BARTLETT,Yes,per lb,N/A,1.49,1.99,65,1.94,21,1.99,6,1.99
5/13/2022,Northeast,Fruit,Apples,RED DELICIOUS,No,3 lb bag,N/A,2.79,4.99,206,4.82,190,4.99,146,3.18
5/13/2022,Northeast,Fruit,Apples,RED DELICIOUS,No,per lb,N/A,0.99,1.29,17,1.15,0,0,155,1.32
5/13/2022,Northeast,Fruit,Cantaloupes,N/A,No,each,N/A,2,2.99,352,2.81,413,2.86,850,2.49
5/13/2022,Northeast,Fruit,Strawberries,N/A,No,2 lb package,N/A,4.99,5.99,495,5.83,624,5.74,435,5.05
5/13/2022,Northeast,Fruit,Lemons,N/A,No,2 lb bag,N/A,3.99,4.99,330,4.21,181,3.99,141,3.75
5/13/2022,Northeast,Fruit,Lemons,N/A,Yes,2 lb bag,N/A,4.99,4.99,255,4.99,303,4.99,0,0
5/13/2022,Northeast,Fruit,Lemons,N/A,No,per lb,N/A,0.4,0.4,26,0.4,0,0,0,0
5/13/2022,Northeast,Fruit,Apricots,N/A,No,per lb,N/A,2.99,4,56,3.81,0,0,268,3.94
5/13/2022,Northeast,Fruit,"Apples, Processed",JUICE,No,128 oz (1 gallon),N/A,4.99,5.99,64,5.66,24,4.99,21,3.99
5/13/2022,Northeast,Fruit,Honeydews,N/A,No,each,N/A,2.49,6.99,127,3.22,72,3.99,531,2.44
5/13/2022,Northeast,Fruit,Apples,GRANNY SMITH,Yes,2 lb bag,N/A,5.99,5.99,255,5.99,255,5.99,0,0
5/13/2022,Northeast,Fruit,Apples,GRANNY SMITH,Yes,3 lb bag,N/A,7.99,7.99,25,7.99,0,0,0,0
5/13/2022,Northeast,Fruit,Apples,GRANNY SMITH,No,per lb,N/A,1.79,1.79,28,1.79,694,1.6,190,1.99
5/13/2022,Northeast,Fruit,Cherries,RED VARIETIES,No,per lb,N/A,5.99,5.99,210,5.99,70,7.49,539,4.96
5/13/2022,Northeast,Fruit,Apples,GRANNY SMITH,Yes,per lb,N/A,2.49,2.99,107,2.83,66,2.48,5,1.99
5/13/2022,Northeast,Fruit,Apples,GOLDEN DELICIOUS,No,3 lb bag,N/A,2.79,4.99,214,4.79,190,4.99,7,2.99
5/13/2022,Northeast,Fruit,Watermelons,RED FLESH SEEDLESS MINIATURE,No,each,N/A,2.49,4.29,191,3.53,102,5.07,86,5.99
5/13/2022,Northeast,Fruit,Peaches,VARIOUS WHITE FLESH VARIETIES,No,per lb,N/A,2.99,2.99,255,2.99,0,0,10,2.99
5/13/2022,Northeast,Fruit,Watermelons,RED FLESH SEEDLESS TYPE,No,each,N/A,4.88,6.99,1106,6.17,487,6.74,828,5.12
5/13/2022,Northeast,Fruit,Watermelons,RED FLESH SEEDLESS TYPE,No,per lb,N/A,0.69,0.99,120,0.77,170,0.77,61,0.71
5/13/2022,Northeast,Fruit,Oranges,NAVEL,No,3 lb bag,N/A,0.67,3.99,95,0.98,0,0,8,5.99
5/13/2022,Northeast,Fruit,Oranges,NAVEL,No,4 lb bag,N/A,4.49,5.99,597,5.02,475,5.57,203,4.87
5/13/2022,Northeast,Fruit,Papaya,MARADOL/TAINUNG TYPES,No,per lb,N/A,1.29,1.49,113,1.35,17,1.38,25,1.74
5/13/2022,Northeast,Fruit,Peaches,VARIOUS YELLOW FLESH VARIETIES,No,per lb,N/A,1.99,2.99,261,2.97,0,0,664,3.26
5/13/2022,Northeast,Fruit,Apples,MCINTOSH,No,2 lb bag,N/A,2.5,2.5,255,2.5,24,2.99,0,0
5/13/2022,Northeast,Fruit,Apples,MCINTOSH,No,3 lb bag,N/A,1.99,4.99,270,4.1,190,4.99,113,2.72
5/13/2022,Northeast,Fruit,Oranges,NAVEL,No,per lb,N/A,1.29,1.49,30,1.36,25,1.99,0,0
5/13/2022,Northeast,Fruit,Blueberries,N/A,Yes,1 pint package,N/A,6.99,6.99,8,6.99,0,0,0,0
5/13/2022,Northeast,Fruit,Blueberries,N/A,No,1 pint package,N/A,2.5,3.99,389,3.02,338,3.3,892,3.13
5/13/2022,Northeast,Fruit,Blueberries,N/A,Yes,6 oz package,N/A,3.5,4.99,154,4.44,492,4.14,163,3.87
5/13/2022,Northeast,Fruit,Blueberries,N/A,No,6 oz package,N/A,1.99,2.69,314,2.23,206,3.23,168,3.23
5/13/2022,Northeast,Fruit,Apples,PINK LADY/CRIPPS PINK,Yes,per lb,N/A,2.99,2.99,16,2.99,0,0,70,1.99
5/13/2022,Northeast,Fruit,Grapefruit,RED,No,each,N/A,1.5,1.5,24,1.5,9,1.5,261,1.09
5/13/2022,Northeast,Fruit,Oranges,VALENCIA,Yes,4 lb bag,N/A,5.99,5.99,5,5.99,5,5.99,43,5
5/13/2022,Northeast,Fruit,Kiwifruit,HAYWARD,No,each,N/A,0.5,0.67,220,0.56,227,0.5,249,0.5
5/13/2022,Northeast,Fruit,Kiwifruit,HAYWARD,Yes,1 lb bag,N/A,3.99,3.99,470,3.99,0,0,0,0
5/13/2022,Northeast,Fruit,Grapes,BLACK SEEDLESS,No,per lb,N/A,2.99,2.99,190,2.99,808,2.51,0,0
5/13/2022,Northeast,Fruit,Apples,PINK LADY/CRIPPS PINK,No,per lb,N/A,1.79,1.99,35,1.83,0,0,232,1.99
5/13/2022,Northeast,Fruit,Apples,PINK LADY/CRIPPS PINK,Yes,3 lb bag,N/A,7.99,7.99,25,7.99,0,0,0,0
5/13/2022,Northeast,Fruit,Limes,N/A,No,each,N/A,0.23,0.5,41,0.39,284,0.97,220,0.58
5/13/2022,Northeast,Fruit,Limes,N/A,Yes,each,N/A,0.99,0.99,70,0.99,0,0,0,0
5/13/2022,Northeast,Fruit,Clementines,N/A,No,2 lb bag,N/A,2.99,3.99,77,3.78,97,2.78,59,3.3
5/13/2022,Northeast,Fruit,Clementines,N/A,No,3 lb bag,N/A,3.99,6.99,364,5.69,537,5.17,392,5.7
5/13/2022,Northeast,Fruit,Oranges,NAVEL,No,each,N/A,0.5,1.67,424,1.26,771,1.23,1342,1.01
5/13/2022,Northeast,Fruit,Grapes,RED SEEDLESS,No,per lb,N/A,0.99,3.99,1431,2.02,2643,1.99,1173,1.71
5/13/2022,Northeast,Fruit,Grapes,WHITE SEEDLESS TYPE,No,per lb,N/A,1.99,3.99,441,2.22,211,2.68,38,2.49
5/6/2022,Northeast,Fruit,Watermelons,RED FLESH SEEDLESS MINIATURE,No,each,N/A,3.99,5.99,102,5.07,110,3.86,258,3.98
5/6/2022,Northeast,Fruit,Lemons,N/A,No,each,N/A,0.34,0.99,408,0.73,940,0.72,477,0.49
5/6/2022,Northeast,Fruit,Grapefruit,RED,No,each,N/A,1.5,1.5,9,1.5,235,1.07,43,1
5/6/2022,Northeast,Fruit,Plums,INTERSPECIFIC TYPE,No,per lb,N/A,2.99,2.99,43,2.99,0,0,0,0
5/6/2022,Northeast,Fruit,Apples,FUJI,No,3 lb bag,N/A,3.99,3.99,106,3.99,0,0,0,0
5/6/2022,Northeast,Fruit,Apples,FUJI,No,per lb,N/A,1.49,1.99,666,1.61,439,1.51,261,1.6
5/6/2022,Northeast,Fruit,Apples,FUJI,Yes,per lb,N/A,2.49,2.49,110,2.49,118,2.02,86,1.89
5/6/2022,Northeast,Fruit,Watermelons,RED FLESH SEEDLESS TYPE,No,per lb,N/A,0.69,0.99,170,0.77,137,1.05,69,0.76
5/6/2022,Northeast,Fruit,Apples,GRANNY SMITH,Yes,2 lb bag,N/A,5.99,5.99,255,5.99,255,5.99,0,0
5/6/2022,Northeast,Fruit,Watermelons,RED FLESH SEEDLESS TYPE,No,each,N/A,5.99,6.99,487,6.74,198,6.91,522,5.6
5/6/2022,Northeast,Fruit,Apples,Gala/Royal Gala,No,3 lb bag,N/A,4.99,4.99,190,4.99,190,4.99,70,4.99
5/6/2022,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,3 lb bag,N/A,3.99,3.99,6,3.99,0,0,0,0
5/6/2022,Northeast,Fruit,Apples,Gala/Royal Gala,No,per lb,N/A,1.29,1.99,259,1.79,316,1.8,363,1.52
5/6/2022,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,per lb,N/A,1.99,2.49,82,2.31,44,2.43,153,1.99
5/6/2022,Northeast,Fruit,Mangoes,N/A,No,each,N/A,0.67,2.5,1126,1.23,2273,1.03,2023,1.11
5/6/2022,Northeast,Fruit,Mangoes,N/A,Yes,each,N/A,1.67,2,140,1.69,116,1.65,255,2
5/6/2022,Northeast,Fruit,Strawberries,N/A,No,1 lb package,N/A,1.88,5,2349,2.84,1261,3.2,1395,2.5
5/6/2022,Northeast,Fruit,Blueberries,N/A,Yes,6 oz package,N/A,3.99,4.99,492,4.14,241,3.3,650,3.99
5/6/2022,Northeast,Fruit,Blueberries,N/A,No,18 oz package,N/A,5.99,5.99,6,5.99,6,5.99,28,5.42
5/6/2022,Northeast,Fruit,Blueberries,N/A,No,1 pint package,N/A,2.49,6,338,3.3,694,3.04,204,3.74
5/6/2022,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,2.5,3.5,32,3.28,25,3.5,280,1.76
5/6/2022,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.99,2.5,820,1.58,1664,1.25,1016,1.19
5/6/2022,Northeast,Fruit,Blackberries,N/A,Yes,5.6-6 oz package,N/A,3.49,5,464,3.97,0,0,485,4.14
5/6/2022,Northeast,Fruit,Honeydews,N/A,No,each,N/A,3.99,3.99,72,3.99,320,4.2,169,4.19
5/6/2022,Northeast,Fruit,Grapes,Red Globe Seeded Type,No,per lb,N/A,2.99,2.99,445,2.99,190,2.99,132,2.15
5/6/2022,Northeast,Fruit,Pears,BOSC,No,per lb,N/A,1.79,1.79,62,1.79,105,1.95,506,1.96
5/6/2022,Northeast,Fruit,Pears,BOSC,Yes,per lb,N/A,2.49,2.49,255,2.49,283,2.45,6,1.49
5/6/2022,Northeast,Fruit,Pears,D'ANJOU,No,per lb,N/A,1.49,1.99,201,1.77,96,1.68,105,1.66
5/6/2022,Northeast,Fruit,Cantaloupes,N/A,No,each,N/A,2,3.99,413,2.86,716,3.03,604,2.53
5/6/2022,Northeast,Fruit,Oranges,NAVEL,No,each,N/A,1,1.67,771,1.23,880,1.05,725,0.98
5/6/2022,Northeast,Fruit,Oranges,NAVEL,Yes,each,N/A,1.25,1.67,15,1.45,103,1.46,26,1.45
5/6/2022,Northeast,Fruit,Oranges,NAVEL,No,4 lb bag,N/A,4.99,5.99,475,5.57,532,5.56,429,4.55
5/6/2022,Northeast,Fruit,Plums,N/A,No,per lb,N/A,2.49,2.49,10,2.49,238,2.84,0,0
5/6/2022,Northeast,Fruit,"Apples, Processed",JUICE,No,128 oz (1 gallon),N/A,4.99,4.99,24,4.99,0,0,37,4.99
5/6/2022,Northeast,Fruit,"Apples, Processed",JUICE,No,64 oz (1/2 gallon),N/A,1.88,4.29,720,2.22,941,2.17,954,2.2
5/6/2022,Northeast,Fruit,Grapes,BLACK SEEDLESS,No,per lb,N/A,1.49,2.99,808,2.51,276,2.52,4,2.49
5/6/2022,Northeast,Fruit,Pears,BARTLETT,Yes,per lb,N/A,1.99,1.99,21,1.99,64,1.99,62,1.53
5/6/2022,Northeast,Fruit,Pears,BARTLETT,No,per lb,N/A,1.79,1.99,122,1.88,243,1.58,284,1.88
5/6/2022,Northeast,Fruit,Kiwifruit,HAYWARD,No,each,N/A,0.33,0.75,227,0.5,415,0.57,237,0.47
5/6/2022,Northeast,Fruit,Grapes,RED SEEDLESS,No,per lb,N/A,0.99,2.99,2643,1.99,1654,1.95,1104,2.05
5/6/2022,Northeast,Fruit,Grapes,WHITE SEEDLESS TYPE,No,per lb,N/A,1.99,2.99,211,2.68,730,2.33,38,1.99
5/6/2022,Northeast,Fruit,Raspberries,RED,No,6 oz package,N/A,2,5,659,3.29,463,3.19,863,3.37
5/6/2022,Northeast,Fruit,Raspberries,RED,Yes,6 oz package,N/A,3.99,4,485,4,0,0,555,4.12
5/6/2022,Northeast,Fruit,Blackberries,N/A,No,5.6-6 oz package,N/A,2.5,5,729,3.31,515,3,844,3.28
5/6/2022,Northeast,Fruit,Limes,N/A,No,each,N/A,0.34,1,284,0.97,359,0.81,769,0.61
5/6/2022,Northeast,Fruit,Tangerines/Mandarins,N/A,No,2 lb bag,N/A,2.49,4.99,274,4.41,64,2.49,0,0
5/6/2022,Northeast,Fruit,Oranges,NAVEL,No,per lb,N/A,1.99,1.99,25,1.99,30,1.09,25,1.69
5/6/2022,Northeast,Fruit,Apples,MCINTOSH,No,2 lb bag,N/A,2.99,2.99,24,2.99,255,2.5,0,0
5/6/2022,Northeast,Fruit,Clementines,N/A,No,3 lb bag,N/A,3.99,5.99,537,5.17,782,5.01,444,5.38
5/6/2022,Northeast,Fruit,Clementines,N/A,No,2 lb bag,N/A,2.5,3.99,97,2.78,18,2.99,88,2.9
5/6/2022,Northeast,Fruit,Cherries,RED VARIETIES,No,per lb,N/A,7.49,7.49,70,7.49,0,0,0,0
5/6/2022,Northeast,Fruit,Apples,MCINTOSH,No,3 lb bag,N/A,4.99,4.99,190,4.99,190,4.99,0,0
5/6/2022,Northeast,Fruit,Apples,FUJI,Yes,2 lb bag,N/A,5.99,5.99,255,5.99,280,5.9,0,0
5/6/2022,Northeast,Fruit,Apples,RED DELICIOUS,No,2 lb bag,N/A,2.99,2.99,24,2.99,255,2.5,0,0
5/6/2022,Northeast,Fruit,Apples,RED DELICIOUS,No,3 lb bag,N/A,4.99,4.99,190,4.99,270,4.1,0,0
5/6/2022,Northeast,Fruit,Bananas,N/A,Yes,per lb,N/A,0.79,0.99,46,0.98,146,0.87,11,0.83
5/6/2022,Northeast,Fruit,Apples,RED DELICIOUS,No,5 lb bag,N/A,4.99,4.99,175,4.99,0,0,0,0
5/6/2022,Northeast,Fruit,Pineapples,N/A,Yes,each,N/A,5.99,5.99,134,5.99,0,0,255,3.99
5/6/2022,Northeast,Fruit,Pineapples,N/A,No,each,N/A,1.89,3.99,1087,2.91,966,3.08,728,2.31
5/6/2022,Northeast,Fruit,Lemons,N/A,Yes,each,N/A,0.67,1,28,0.75,59,0.78,52,0.8
5/6/2022,Northeast,Fruit,Lemons,N/A,No,2 lb bag,N/A,3.99,3.99,181,3.99,71,3.59,7,3.99
5/6/2022,Northeast,Fruit,Papaya,MARADOL/TAINUNG TYPES,No,per lb,N/A,1.29,1.49,17,1.38,472,1.05,0,0
5/6/2022,Northeast,Fruit,Lemons,N/A,Yes,2 lb bag,N/A,4.99,4.99,303,4.99,70,4.99,0,0
5/6/2022,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,2 lb bag,N/A,5.99,5.99,255,5.99,280,5.9,0,0
5/6/2022,Northeast,Fruit,Apples,Gala/Royal Gala,No,2 lb bag,N/A,2.99,2.99,24,2.99,255,2.5,0,0
5/6/2022,Northeast,Fruit,Oranges,NAVEL,No,8 lb bag,N/A,6.99,6.99,210,6.99,0,0,492,7.52
5/6/2022,Northeast,Fruit,Apples,GOLDEN DELICIOUS,No,3 lb bag,N/A,4.99,4.99,190,4.99,190,4.99,0,0
5/6/2022,Northeast,Fruit,Apples,GRANNY SMITH,Yes,per lb,N/A,1.99,2.99,66,2.48,86,2.16,261,1.99
5/6/2022,Northeast,Fruit,Oranges,VALENCIA,Yes,4 lb bag,N/A,5.99,5.99,5,5.99,0,0,0,0
5/6/2022,Northeast,Fruit,Apples,GRANNY SMITH,No,per lb,N/A,1.49,1.99,694,1.6,468,1.53,0,0
5/6/2022,Northeast,Fruit,Apples,GRANNY SMITH,No,3 lb bag,N/A,4.99,4.99,9,4.99,0,0,0,0
5/6/2022,Northeast,Fruit,Bananas,N/A,No,per lb,N/A,0.39,0.39,80,0.39,337,0.56,765,0.51
5/6/2022,Northeast,Fruit,Oranges,VALENCIA,No,4 lb bag,N/A,4.99,4.99,48,4.99,0,0,26,3.5
5/6/2022,Northeast,Fruit,Apples,HONEYCRISP,No,per lb,N/A,2.99,2.99,21,2.99,61,2.61,409,2.61
5/6/2022,Northeast,Fruit,Strawberries,N/A,No,2 lb package,N/A,5,6.99,624,5.74,340,5.12,144,2.97
5/6/2022,Northeast,Fruit,Strawberries,N/A,Yes,1 lb package,N/A,2.99,5.99,484,4.41,366,5.45,1005,4.41
5/6/2022,Northeast,Fruit,Apples,HONEYCRISP,Yes,3 lb bag,N/A,6.99,6.99,79,6.99,0,0,0,0
5/6/2022,Northeast,Fruit,Blueberries,N/A,No,6 oz package,N/A,2.99,3.34,206,3.23,146,2.96,98,3.26
4/29/2022,Northeast,Fruit,Blueberries,N/A,Yes,1 pint package,N/A,3.99,4.99,11,4.44,5,4.99,0,0
4/29/2022,Northeast,Fruit,Strawberries,N/A,No,2 lb package,N/A,5,5.49,340,5.12,0,0,415,5.99
4/29/2022,Northeast,Fruit,Pears,D'ANJOU,No,per lb,N/A,1.39,1.99,96,1.68,1121,1.92,20,1.38
4/29/2022,Northeast,Fruit,Watermelons,RED FLESH SEEDLESS MINIATURE,No,each,N/A,3.5,4.49,110,3.86,139,4.13,216,4.12
4/29/2022,Northeast,Fruit,Plums,N/A,No,per lb,N/A,2.79,2.99,238,2.84,126,2.36,49,1.99
4/29/2022,Northeast,Fruit,Blueberries,N/A,No,1 pint package,N/A,2.5,4.99,694,3.04,635,2.93,421,2.91
4/29/2022,Northeast,Fruit,Lemons,N/A,Yes,2 lb bag,N/A,4.99,4.99,70,4.99,6,3.99,19,5.99
4/29/2022,Northeast,Fruit,Papaya,MARADOL/TAINUNG TYPES,No,per lb,N/A,0.99,1.49,472,1.05,173,1.43,27,1.19
4/29/2022,Northeast,Fruit,Apples,HONEYCRISP,No,per lb,N/A,1.99,2.99,61,2.61,189,3.42,121,1.75
4/29/2022,Northeast,Fruit,Apples,HONEYCRISP,Yes,per lb,N/A,2.99,2.99,79,2.99,288,3.88,0,0
4/29/2022,Northeast,Fruit,"Apples, Processed",JUICE,No,64 oz (1/2 gallon),N/A,0.99,3.79,941,2.17,709,2.46,736,1.84
4/29/2022,Northeast,Fruit,Apples,GRANNY SMITH,Yes,2 lb bag,N/A,5.99,5.99,255,5.99,275,5.92,0,0
4/29/2022,Northeast,Fruit,Apples,FUJI,No,per lb,N/A,1.49,1.99,439,1.51,272,1.14,492,1.66
4/29/2022,Northeast,Fruit,Apples,GRANNY SMITH,Yes,3 lb bag,N/A,3.99,3.99,6,3.99,0,0,0,0
4/29/2022,Northeast,Fruit,Apples,FUJI,Yes,per lb,N/A,1.99,2.49,118,2.02,233,2.5,201,1.98
4/29/2022,Northeast,Fruit,Apples,GRANNY SMITH,No,per lb,N/A,1.49,1.99,468,1.53,362,1.33,56,1.86
4/29/2022,Northeast,Fruit,Apples,GRANNY SMITH,Yes,per lb,N/A,1.99,2.69,86,2.16,311,2.51,355,2
4/29/2022,Northeast,Fruit,Apples,Gala/Royal Gala,No,2 lb bag,N/A,2.5,2.5,255,2.5,0,0,0,0
4/29/2022,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,2 lb bag,N/A,4.99,5.99,280,5.9,275,5.92,55,3.99
4/29/2022,Northeast,Fruit,Apples,Gala/Royal Gala,No,3 lb bag,N/A,4.99,4.99,190,4.99,190,4.99,62,2.99
4/29/2022,Northeast,Fruit,Apples,Gala/Royal Gala,No,per lb,N/A,1.49,1.99,316,1.8,722,1.42,111,1.1
4/29/2022,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,per lb,N/A,1.99,2.99,44,2.43,239,2.48,64,1.86
4/29/2022,Northeast,Fruit,Watermelons,RED FLESH SEEDLESS TYPE,No,each,N/A,4.99,6.99,198,6.91,190,6.99,233,5.04
4/29/2022,Northeast,Fruit,Kiwifruit,HAYWARD,No,each,N/A,0.33,0.67,415,0.57,475,0.61,186,0.46
4/29/2022,Northeast,Fruit,Pineapples,N/A,No,each,N/A,1.99,3.99,966,3.08,759,2.92,1843,2.63
4/29/2022,Northeast,Fruit,Watermelons,RED FLESH SEEDLESS TYPE,No,per lb,N/A,0.79,1.49,137,1.05,0,0,68,0.77
4/29/2022,Northeast,Fruit,Apples,RED DELICIOUS,No,per lb,N/A,1.29,1.79,102,1.67,54,1.56,82,1.31
4/29/2022,Northeast,Fruit,Apples,RED DELICIOUS,No,3 lb bag,N/A,1.99,4.99,270,4.1,249,4.57,62,2.99
4/29/2022,Northeast,Fruit,Grapes,Red Globe Seeded Type,No,per lb,N/A,2.99,2.99,190,2.99,91,1.99,54,1.88
4/29/2022,Northeast,Fruit,Pears,BOSC,No,per lb,N/A,1.49,1.99,105,1.95,287,1.53,8,1.29
4/29/2022,Northeast,Fruit,Pears,BOSC,Yes,per lb,N/A,1.99,2.49,283,2.45,59,1.99,0,0
4/29/2022,Northeast,Fruit,"Apples, Processed",JUICE,Yes,64 oz (1/2 gallon),N/A,3.5,3.5,7,3.5,29,3.49,3,2.79
4/29/2022,Northeast,Fruit,Grapefruit,RED,No,each,N/A,0.8,1.5,235,1.07,77,1.03,74,0.89
4/29/2022,Northeast,Fruit,Raspberries,RED,No,6 oz package,N/A,2.79,3.99,463,3.19,1367,2.96,740,3.21
4/29/2022,Northeast,Fruit,Tangerines/Mandarins,N/A,No,per lb,N/A,2.29,2.29,110,2.29,0,0,20,3.29
4/29/2022,Northeast,Fruit,Oranges,NAVEL,No,4 lb bag,N/A,3.5,5.99,532,5.56,370,5.56,296,4.78
